conversation_id,conversation,profanity,sensitive_data_compliance
02f1cff9-7d47-4168-b1f9-d9fba10847a0,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is John calling from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Customer"", ""text"": ""I'm fine, thanks. What\u2019s this about?"", ""stime"": 9.1, ""etime"": 12.5}, {""speaker"": ""Agent"", ""text"": ""I\u2019m reaching out regarding your overdue account. Can you please confirm your address for identity verification purposes?"", ""stime"": 11, ""etime"": 24}, {""speaker"": ""Customer"", ""text"": ""Sure, it's 123 Elm Street."", ""stime"": 25, ""etime"": 27}, {""speaker"": ""Agent"", ""text"": ""Thank you. And could you also provide your date of birth for further verification?"", ""stime"": 26, ""etime"": 36}, {""speaker"": ""Customer"", ""text"": ""It's April 15, 1990."", ""stime"": 37, ""etime"": 40}, {""speaker"": ""Agent"", ""text"": ""Great, I\u2019ve confirmed your identity. You have an outstanding balance of $250. How do you wish to proceed with the payment?"", ""stime"": 39, ""etime"": 52}, {""speaker"": ""Customer"", ""text"": ""I\u2019d like to pay that off today through credit card."", ""stime"": 53, ""etime"": 58}, {""speaker"": ""Agent"", ""text"": ""That works. Can I have your credit card details, please?"", ""stime"": 57, ""etime"": 62}, {""speaker"": ""Customer"", ""text"": ""Sure, it\u2019s 4111-1111-1111-1111, expiring 06/25."", ""stime"": 63, ""etime"": 69}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. I will process the payment now."", ""stime"": 70, ""etime"": 76}, {""speaker"": ""Customer"", ""text"": ""How long will it take to reflect?"", ""stime"": 77, ""etime"": 80}, {""speaker"": ""Agent"", ""text"": ""It should reflect within 1-2 business days. Is there anything else I can assist you with?"", ""stime"": 81, ""etime"": 89}, {""speaker"": ""Customer"", ""text"": ""No, that\u2019s all. Thanks for your help!"", ""stime"": 90, ""etime"": 93}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Have a great day!"", ""stime"": 94, ""etime"": 97}]",Not Found,Not Found
05731aab-0e72-46c1-8fd3-dc50fb20c758,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Jason from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Customer"", ""text"": ""I'm doing fine, thank you. What\u2019s this about?"", ""stime"": 7.5, ""etime"": 11}, {""speaker"": ""Agent"", ""text"": ""I'm calling regarding your account with City Bank. To ensure I\u2019m speaking with the right person, could you verify your date of birth?"", ""stime"": 10, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""Sure, it\u2019s July 14, 1990."", ""stime"": 19, ""etime"": 24}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. Can you also confirm your current address?"", ""stime"": 23, ""etime"": 30}, {""speaker"": ""Customer"", ""text"": ""Yes, it's 123 Maple Street, Springfield."", ""stime"": 29, ""etime"": 34}, {""speaker"": ""Agent"", ""text"": ""Great! I have verified your information. You currently have an outstanding balance of $250. How do you wish to proceed with payment?"", ""stime"": 33, ""etime"": 44}, {""speaker"": ""Customer"", ""text"": ""I can pay half today and the rest next month."", ""stime"": 43, ""etime"": 50}, {""speaker"": ""Agent"", ""text"": ""That works. Would you like to pay the first installment online?"", ""stime"": 49, ""etime"": 55}, {""speaker"": ""Customer"", ""text"": ""Yes, online is fine with me."", ""stime"": 54, ""etime"": 58}, {""speaker"": ""Agent"", ""text"": ""Thank you! I\u2019ll send you a link to complete the payment. Is there anything else I can assist you with today?"", ""stime"": 57, ""etime"": 66}, {""speaker"": ""Customer"", ""text"": ""No, that\u2019s all for now. Thank you!"", ""stime"": 65, ""etime"": 70}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Have a great day."", ""stime"": 69, ""etime"": 74}, {""speaker"": ""Customer"", ""text"": ""You too! Bye."", ""stime"": 73, ""etime"": 76}]",Not Found,Not Found
b2fefeb0-5115-4042-be07-1ef1ddfa8406,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Mr. Thompson?"", ""stime"": 0, ""etime"": 5}, {""speaker"": ""Customer"", ""text"": ""Yes, this is he. Who's calling?"", ""stime"": 6, ""etime"": 10}, {""speaker"": ""Agent"", ""text"": ""My name is Sarah, and I'm calling from XYZ Collections. How are you today?"", ""stime"": 9, ""etime"": 15}, {""speaker"": ""Customer"", ""text"": ""I'm doing okay, thanks. What is this about?"", ""stime"": 16, ""etime"": 20}, {""speaker"": ""Agent"", ""text"": ""I understand your concern. Before we proceed, could you please verify your date of birth?"", ""stime"": 19, ""etime"": 26}, {""speaker"": ""Customer"", ""text"": ""Sure, it's July 15th, 1985."", ""stime"": 27, ""etime"": 30}, {""speaker"": ""Agent"", ""text"": ""Thank you for that. Can you also confirm your address for security purposes?"", ""stime"": 29, ""etime"": 36}, {""speaker"": ""Customer"", ""text"": ""It's 123 Maple Street, Springfield."", ""stime"": 37, ""etime"": 42}, {""speaker"": ""Agent"", ""text"": ""Thank you for verifying your identity. I see you have an outstanding balance of $450 on your account. How would you like to proceed?"", ""stime"": 41, ""etime"": 52}, {""speaker"": ""Customer"", ""text"": ""I can pay half of that today. Is that okay?"", ""stime"": 53, ""etime"": 57}, {""speaker"": ""Agent"", ""text"": ""That sounds reasonable. So, you would like to pay $225 today. How will you be making that payment?"", ""stime"": 56, ""etime"": 64}, {""speaker"": ""Customer"", ""text"": ""I can do it by credit card."", ""stime"": 65, ""etime"": 68}, {""speaker"": ""Agent"", ""text"": ""Great! I can assist you with that. Please hold for a moment while I pull up the payment system."", ""stime"": 67, ""etime"": 75}, {""speaker"": ""Customer"", ""text"": ""Sure, take your time."", ""stime"": 76, ""etime"": 79}, {""speaker"": ""Agent"", ""text"": ""Thank you for your patience, Mr. Thompson."", ""stime"": 78, ""etime"": 82}]",Not Found,Not Found
00be25b0-458f-4cbf-ae86-ae2ec1f7fba4,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Mr. Johnson? This is Lisa calling from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm sorry, but I think you have the wrong person. My name is Sarah."", ""stime"": 6.5, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""Oh, I apologize for the confusion, Sarah. I'm reaching out about a debt related to an outstanding balance with Definite Bank."", ""stime"": 11, ""etime"": 19}, {""speaker"": ""Customer"", ""text"": ""I don't have any account with Definite Bank. You might want to check your records."", ""stime"": 18, ""etime"": 24}, {""speaker"": ""Agent"", ""text"": ""Thank you for letting me know. I will make a note to update our records."", ""stime"": 23, ""etime"": 30}, {""speaker"": ""Customer"", ""text"": ""I appreciate that. Is there anything else I need to do?"", ""stime"": 29, ""etime"": 34}, {""speaker"": ""Agent"", ""text"": ""No, that's all. I'm sorry for any inconvenience caused. Have a great day!"", ""stime"": 33, ""etime"": 40}, {""speaker"": ""Customer"", ""text"": ""Thank you, you too!"", ""stime"": 39, ""etime"": 42}]",Not Found,Not Found
c1cf9a45-0a69-4543-9994-117bdd4fdaaf,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark calling from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 6}, {""speaker"": ""Customer"", ""text"": ""I'm doing well, thank you. What's this about?"", ""stime"": 6.5, ""etime"": 10}, {""speaker"": ""Agent"", ""text"": ""I'm contacting you regarding your outstanding balance with First National Bank. Before we proceed, can you please verify your date of birth?"", ""stime"": 9, ""etime"": 22}, {""speaker"": ""Customer"", ""text"": ""Sure! It's July 15, 1990."", ""stime"": 22.5, ""etime"": 25}, {""speaker"": ""Agent"", ""text"": ""Thank you for that. Can you also confirm your current address?"", ""stime"": 24, ""etime"": 29}, {""speaker"": ""Customer"", ""text"": ""Yes, it's 123 Maple Street, Springfield."", ""stime"": 28, ""etime"": 31}, {""speaker"": ""Agent"", ""text"": ""Thank you for confirming your information. You currently have a balance of $750. How would you like to proceed with your payment today?"", ""stime"": 30, ""etime"": 43}, {""speaker"": ""Customer"", ""text"": ""I can pay $250 right now over the phone."", ""stime"": 42, ""etime"": 48}, {""speaker"": ""Agent"", ""text"": ""Great! I can help you with that. Can I have your payment details, please?"", ""stime"": 47, ""etime"": 55}, {""speaker"": ""Customer"", ""text"": ""Sure, I\u2019ll provide my credit card number."", ""stime"": 54, ""etime"": 58}, {""speaker"": ""Agent"", ""text"": ""Thank you. Please provide the card number when you're ready."", ""stime"": 57, ""etime"": 62}, {""speaker"": ""Customer"", ""text"": ""It's 4111 1111 1111 1111, expiration date 12/25."", ""stime"": 63, ""etime"": 67}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. Your payment has been successfully processed."", ""stime"": 66, ""etime"": 73}, {""speaker"": ""Customer"", ""text"": ""Thank you for your help!"", ""stime"": 72, ""etime"": 75}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Have a great day!"", ""stime"": 74, ""etime"": 80}]",Not Found,Not Found
992c9928-1c11-4528-97f9-10a960dd0a58,"[{""speaker"": ""Customer"", ""text"": ""You have reached the voicemail of Alex Johnson. Please leave a message after the beep."", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Agent"", ""text"": ""Hello Alex, this is Sarah from Debt Solutions. I'm calling about your overdue balance."", ""stime"": 9, ""etime"": 17}, {""speaker"": ""Customer"", ""text"": ""At the tone, please record your message. When you are finished, you may hang up or press one for more options."", ""stime"": 18, ""etime"": 28}, {""speaker"": ""Agent"", ""text"": ""You can reach me at the number provided or visit our website for further assistance."", ""stime"": 29, ""etime"": 38}, {""speaker"": ""Customer"", ""text"": ""Thank you for your call. Goodbye."", ""stime"": 39, ""etime"": 44}]",Not Found,Not Found
23091fb3-8e07-4d4c-8575-227e3467e73a,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Steve from XYZ Collections. How the hell are you today?"", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Customer"", ""text"": ""I'm doing well, thank you for asking. How can I help you today?"", ""stime"": 7.5, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I'm calling about your overdue account. Can you just confirm your address?"", ""stime"": 11, ""etime"": 19}, {""speaker"": ""Customer"", ""text"": ""Sure, it's 123 Maple Street."", ""stime"": 18, ""etime"": 22}, {""speaker"": ""Agent"", ""text"": ""Great, now let's get to the point. You owe us a shitload of money. What are you doing about it?"", ""stime"": 21, ""etime"": 32}, {""speaker"": ""Customer"", ""text"": ""I\u2019m currently looking for a job and I will make a payment as soon as I can."", ""stime"": 31, ""etime"": 37}, {""speaker"": ""Agent"", ""text"": ""You think that\u2019s a good excuse? This is f***ing ridiculous! You need to step up."", ""stime"": 36, ""etime"": 45}, {""speaker"": ""Customer"", ""text"": ""I understand that the situation is serious, and I'm trying to manage it."", ""stime"": 44, ""etime"": 50}, {""speaker"": ""Agent"", ""text"": ""Whatever. Just get your act together and pay what you owe. It\u2019s not rocket science!"", ""stime"": 49, ""etime"": 58}, {""speaker"": ""Customer"", ""text"": ""I will do my best to resolve this as soon as possible."", ""stime"": 57, ""etime"": 62}, {""speaker"": ""Agent"", ""text"": ""You better. Or, trust me, I\u2019ll be back on your ass with more calls!"", ""stime"": 61, ""etime"": 70}, {""speaker"": ""Customer"", ""text"": ""I look forward to resolving this amicably. Thank you for your call."", ""stime"": 69, ""etime"": 75}, {""speaker"": ""Agent"", ""text"": ""Yeah, whatever. Good luck with that!"", ""stime"": 74, ""etime"": 78}, {""speaker"": ""Customer"", ""text"": ""Take care."", ""stime"": 77, ""etime"": 78.5}]",Found,Not Found
6e8d1602-d83d-4c06-8144-2f77ededeb7e,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this David?"", ""stime"": 0, ""etime"": 5}, {""speaker"": ""Customer"", ""text"": ""Yes, this is David. Who's calling?"", ""stime"": 5.2, ""etime"": 9}, {""speaker"": ""Agent"", ""text"": ""This is Sarah from XYZ Collections. I'm reaching out regarding your account with Green Bank."", ""stime"": 8, ""etime"": 15}, {""speaker"": ""Customer"", ""text"": ""Oh, I see. I was expecting a call. What's the status?"", ""stime"": 15.5, ""etime"": 19}, {""speaker"": ""Agent"", ""text"": ""Before we proceed, I need to inform you that this call is about a debt collection matter. Can you provide your address?"", ""stime"": 18, ""etime"": 27}, {""speaker"": ""Customer"", ""text"": ""Sure, it's 123 Main Street, Springfield."", ""stime"": 27.5, ""etime"": 31}, {""speaker"": ""Agent"", ""text"": ""Thank you. Your current balance is $450. When do you plan to make a payment?"", ""stime"": 30, ""etime"": 39}, {""speaker"": ""Customer"", ""text"": ""I can pay it by the end of the week."", ""stime"": 39.5, ""etime"": 43}, {""speaker"": ""Agent"", ""text"": ""Sounds good! We accept online payments. Would you like assistance with that?"", ""stime"": 42, ""etime"": 49}, {""speaker"": ""Customer"", ""text"": ""Yes, please guide me through the process."", ""stime"": 48.5, ""etime"": 52}, {""speaker"": ""Agent"", ""text"": ""Of course! To start, visit our website and click on 'Make a Payment'."", ""stime"": 51, ""etime"": 58}, {""speaker"": ""Customer"", ""text"": ""Got it, I\u2019ll do that right away."", ""stime"": 57, ""etime"": 60}, {""speaker"": ""Agent"", ""text"": ""Thank you for your cooperation, David. If you have any questions, feel free to call back."", ""stime"": 59, ""etime"": 68}, {""speaker"": ""Customer"", ""text"": ""Will do, thank you!"", ""stime"": 67, ""etime"": 70}]",Not Found,Not Found
b3cc69d6-7e4d-46bc-908f-29f15cebac61,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is James calling from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm okay, thanks. What is this about?"", ""stime"": 6.5, ""etime"": 10}, {""speaker"": ""Agent"", ""text"": ""I\u2019m calling regarding an outstanding balance on your account. Before we proceed, could you please verify your date of birth?"", ""stime"": 9, ""etime"": 19}, {""speaker"": ""Customer"", ""text"": ""Sure, it's July 15, 1985."", ""stime"": 18, ""etime"": 21}, {""speaker"": ""Agent"", ""text"": ""Thank you for that. Could you also confirm your current address, please?"", ""stime"": 20, ""etime"": 28}, {""speaker"": ""Customer"", ""text"": ""It's 123 Maple Street, Springfield."", ""stime"": 27, ""etime"": 30}, {""speaker"": ""Agent"", ""text"": ""Thank you for confirming your information. You currently have a balance of $250 on your account. Would you like to discuss payment options?"", ""stime"": 29, ""etime"": 38}, {""speaker"": ""Customer"", ""text"": ""Yes, I can pay half of it now."", ""stime"": 37, ""etime"": 41}, {""speaker"": ""Agent"", ""text"": ""That sounds good. We can process a payment of $125 today. How would you like to make that payment?"", ""stime"": 40, ""etime"": 50}, {""speaker"": ""Customer"", ""text"": ""I will use my credit card, please."", ""stime"": 49, ""etime"": 52}, {""speaker"": ""Agent"", ""text"": ""Perfect. Let me take down your card details. Thank you for your cooperation."", ""stime"": 51, ""etime"": 58}, {""speaker"": ""Customer"", ""text"": ""You're welcome. Thank you for the help!"", ""stime"": 57, ""etime"": 60}, {""speaker"": ""Agent"", ""text"": ""No problem at all. Have a great day!"", ""stime"": 59, ""etime"": 63}]",Not Found,Not Found
52823847-626b-4898-bbf9-1c7cd848c311,"[{""speaker"": ""Customer"", ""text"": ""You have reached John Doe's voicemail. Please leave a message after the beep."", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Agent"", ""text"": ""Hello John, this is Sarah from the Debt Collection Agency. I'm calling about your outstanding balance."", ""stime"": 6, ""etime"": 16}, {""speaker"": ""Customer"", ""text"": ""For immediate assistance, please send your email."", ""stime"": 12, ""etime"": 20}, {""speaker"": ""Agent"", ""text"": ""You can reach me at your earliest convenience at one eight hundred two two two five five five five."", ""stime"": 18, ""etime"": 30}, {""speaker"": ""Customer"", ""text"": ""Thank you for your call. Please leave your information."", ""stime"": 25, ""etime"": 34}]",Not Found,Not Found
f3d61724-540e-4665-837d-95c662b34a84,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Jessica from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Customer"", ""text"": ""I'm fine, but what's this about?"", ""stime"": 8.5, ""etime"": 11}, {""speaker"": ""Agent"", ""text"": ""I'm calling regarding your outstanding balance with ABC Credit Card. This call is to discuss your account."", ""stime"": 10, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""I've requested several times to stop calling me."", ""stime"": 19, ""etime"": 23}, {""speaker"": ""Agent"", ""text"": ""I apologize for the inconvenience. I can help you with that. Would you like me to mark your number as do not call?"", ""stime"": 22, ""etime"": 32}, {""speaker"": ""Customer"", ""text"": ""Yes, please do that. I don't want any more calls."", ""stime"": 31, ""etime"": 35}, {""speaker"": ""Agent"", ""text"": ""Got it! I'll mark your number on the do not call list immediately."", ""stime"": 34, ""etime"": 42}, {""speaker"": ""Customer"", ""text"": ""Thank you, I appreciate it."", ""stime"": 41, ""etime"": 45}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Your request has been processed. Have a great day!"", ""stime"": 44, ""etime"": 54}]",Not Found,Not Found
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Sarah from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm doing alright, thanks. What is this about?"", ""stime"": 8, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I\u2019m reaching out regarding an outstanding balance on your account. Before we proceed, could you please verify your date of birth?"", ""stime"": 11, ""etime"": 22}, {""speaker"": ""Customer"", ""text"": ""Sure, it's January 15, 1985."", ""stime"": 23, ""etime"": 25}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. Can you confirm your current address for verification?"", ""stime"": 24, ""etime"": 32}, {""speaker"": ""Customer"", ""text"": ""Yes, it's 123 Maple Street, Springfield."", ""stime"": 33, ""etime"": 37}, {""speaker"": ""Agent"", ""text"": ""Thank you for verifying that. You currently have a balance of $500. Would you like to discuss payment options?"", ""stime"": 36, ""etime"": 47}, {""speaker"": ""Customer"", ""text"": ""Yes, I want to know how I can pay that off."", ""stime"": 48, ""etime"": 52}, {""speaker"": ""Agent"", ""text"": ""You can pay via credit card, bank transfer, or check. Which option works best for you?"", ""stime"": 51, ""etime"": 61}, {""speaker"": ""Customer"", ""text"": ""I\u2019d prefer to pay with a credit card."", ""stime"": 62, ""etime"": 65}, {""speaker"": ""Agent"", ""text"": ""Great! I can help you process that right now. Please provide your card details."", ""stime"": 64, ""etime"": 73}, {""speaker"": ""Customer"", ""text"": ""Okay, the card number is 1234-5678-8765-4321."", ""stime"": 74, ""etime"": 78}, {""speaker"": ""Agent"", ""text"": ""Thank you! Your payment will be processed shortly. Is there anything else I can assist you with?"", ""stime"": 77, ""etime"": 86}, {""speaker"": ""Customer"", ""text"": ""No, that's all. Thank you for your help."", ""stime"": 87, ""etime"": 90}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Have a great day!"", ""stime"": 89, ""etime"": 93}]",Not Found,Not Found
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""Hi Mark, I\u2019m doing fine, thanks."", ""stime"": 8, ""etime"": 11}, {""speaker"": ""Agent"", ""text"": ""I\u2019m glad to hear that! I'm calling to discuss your account with ABC Services. Can you please verify your date of birth for security purposes?"", ""stime"": 10, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""Sure, it\u2019s April 15, 1985."", ""stime"": 21, ""etime"": 24}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. Could you also confirm your current address?"", ""stime"": 23, ""etime"": 29}, {""speaker"": ""Customer"", ""text"": ""Yes, it\u2019s 123 Maple Street, Springfield."", ""stime"": 30, ""etime"": 34}, {""speaker"": ""Agent"", ""text"": ""Thank you for confirming. I see here that your current balance is $250. How would you like to proceed with the payment?"", ""stime"": 33, ""etime"": 42}, {""speaker"": ""Customer"", ""text"": ""I can make a payment of $100 today."", ""stime"": 41, ""etime"": 44}, {""speaker"": ""Agent"", ""text"": ""That sounds good. Would you like to pay that amount over the phone or online?"", ""stime"": 43, ""etime"": 49}, {""speaker"": ""Customer"", ""text"": ""I would prefer to do it online."", ""stime"": 50, ""etime"": 54}, {""speaker"": ""Agent"", ""text"": ""Perfect! I will send you a link for the payment. Thank you for your cooperation today."", ""stime"": 53, ""etime"": 62}, {""speaker"": ""Customer"", ""text"": ""Thank you, Mark. I appreciate your help."", ""stime"": 61, ""etime"": 65}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Have a great day."", ""stime"": 64, ""etime"": 68}]",Not Found,Not Found
b8628a31-ef89-4218-b2a2-3058dbc4b106,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 5}, {""speaker"": ""Customer"", ""text"": ""What the hell do you want? I'm not in the mood for this crap!"", ""stime"": 4.5, ""etime"": 10}, {""speaker"": ""Agent"", ""text"": ""I understand this may not be a good time. I'm calling regarding your outstanding balance. Can you please confirm your date of birth for identity verification?"", ""stime"": 9, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""You think I\u2019m just going to give you that? Screw off!"", ""stime"": 19, ""etime"": 24}, {""speaker"": ""Agent"", ""text"": ""I assure you, I can only proceed with verification after confirming your identity. Your privacy is important to us."", ""stime"": 23, ""etime"": 33}, {""speaker"": ""Customer"", ""text"": ""What a joke! I don\u2019t owe you anything, you idiots!"", ""stime"": 32, ""etime"": 37}, {""speaker"": ""Agent"", ""text"": ""I understand your frustration, but I must verify your information. Could you please provide your address?"", ""stime"": 36, ""etime"": 46}, {""speaker"": ""Customer"", ""text"": ""Ugh! It's 1234 Ridiculous Lane, but I\u2019m telling you, you\u2019re wasting your time!"", ""stime"": 45, ""etime"": 53}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. Now, I see a balance of $500 on your account. How would you like to address this?"", ""stime"": 52, ""etime"": 62}, {""speaker"": ""Customer"", ""text"": ""I don\u2019t have to pay a damn thing! You can go to hell!"", ""stime"": 61, ""etime"": 67}, {""speaker"": ""Agent"", ""text"": ""I understand this is not easy to discuss. However, we can work out a payment plan that suits you."", ""stime"": 66, ""etime"": 76}, {""speaker"": ""Customer"", ""text"": ""You really think I\u2019m going to negotiate with you people? No chance!"", ""stime"": 75, ""etime"": 82}, {""speaker"": ""Agent"", ""text"": ""I respect your decision. Just know that I'm here to help if you change your mind. Thank you for your time today."", ""stime"": 81, ""etime"": 91}, {""speaker"": ""Customer"", ""text"": ""Whatever, don\u2019t call me again!"", ""stime"": 90, ""etime"": 94}, {""speaker"": ""Agent"", ""text"": ""Thank you for the conversation. Have a good day."", ""stime"": 93, ""etime"": 100}]",Found,Found
2ea925db-df94-4d9b-bd72-6c227742569d,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Sarah Johnson?"", ""stime"": 0, ""etime"": 5}, {""speaker"": ""Customer"", ""text"": ""Yes, this is Sarah. Who's calling?"", ""stime"": 5.2, ""etime"": 9}, {""speaker"": ""Agent"", ""text"": ""Hi Sarah, this is Mark from XYZ Collections. I hope you\u2019re doing well today."", ""stime"": 8, ""etime"": 14}, {""speaker"": ""Customer"", ""text"": ""I'm fine, thanks. What is this about?"", ""stime"": 14.2, ""etime"": 18}, {""speaker"": ""Agent"", ""text"": ""I'm calling regarding your outstanding balance on your account with XYZ Bank. Can you confirm your account number so I can assist you?"", ""stime"": 17, ""etime"": 27}, {""speaker"": ""Customer"", ""text"": ""I don't have that information right now. Can you tell me the balance?"", ""stime"": 27.5, ""etime"": 31}, {""speaker"": ""Agent"", ""text"": ""Sure! Your current balance is $350. How would you like to proceed with this payment?"", ""stime"": 30, ""etime"": 40}, {""speaker"": ""Customer"", ""text"": ""I need some time to figure that out. Can I pay next week?"", ""stime"": 39.2, ""etime"": 45}, {""speaker"": ""Agent"", ""text"": ""Unfortunately, we do require payment arrangements to be made sooner. Could we set up a payment plan today?"", ""stime"": 44, ""etime"": 54}, {""speaker"": ""Customer"", ""text"": ""I really can't handle that right now. What are my options?"", ""stime"": 53.5, ""etime"": 58}, {""speaker"": ""Agent"", ""text"": ""We can arrange a payment plan that fits your schedule. I can share details about the payment options available."", ""stime"": 57.5, ""etime"": 67}, {""speaker"": ""Customer"", ""text"": ""Please go ahead, but I still need time to consider it."", ""stime"": 66, ""etime"": 70}, {""speaker"": ""Agent"", ""text"": ""Alright, I understand. Your balance remains $350 and we can split it into smaller payments if that helps."", ""stime"": 69, ""etime"": 79}, {""speaker"": ""Customer"", ""text"": ""Okay, I appreciate your help. I'll call back once I decide."", ""stime"": 78.5, ""etime"": 83}, {""speaker"": ""Agent"", ""text"": ""Thank you for your time, Sarah. I'll be here if you need further assistance."", ""stime"": 82, ""etime"": 88}]",Not Found,Not Found
6c896881-40f4-41ae-85c3-aebf302976a5,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Mr. Thompson?"", ""stime"": 0, ""etime"": 4}, {""speaker"": ""Customer"", ""text"": ""Yes, this is he. Who's calling?"", ""stime"": 5, ""etime"": 9}, {""speaker"": ""Agent"", ""text"": ""This is Sarah from XYZ Collections. I'm calling regarding your account. Can you please verify your date of birth?"", ""stime"": 8, ""etime"": 19}, {""speaker"": ""Customer"", ""text"": ""Sure, it's June 15, 1985."", ""stime"": 20, ""etime"": 23}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. Can you also confirm your current address for security purposes?"", ""stime"": 22, ""etime"": 34}, {""speaker"": ""Customer"", ""text"": ""It's 123 Main St, Springfield."", ""stime"": 35, ""etime"": 39}, {""speaker"": ""Agent"", ""text"": ""Great, thank you. I can now discuss your account. You currently have an outstanding balance of $250."", ""stime"": 38, ""etime"": 49}, {""speaker"": ""Customer"", ""text"": ""I see, what are my options for payment?"", ""stime"": 50, ""etime"": 54}, {""speaker"": ""Agent"", ""text"": ""You can pay in full today or set up a payment plan. What would work best for you?"", ""stime"": 53, ""etime"": 62}, {""speaker"": ""Customer"", ""text"": ""I think I can pay half today and the rest next month."", ""stime"": 61, ""etime"": 65}, {""speaker"": ""Agent"", ""text"": ""That sounds good. I can set that up for you. Would you like to use the same payment method as last time?"", ""stime"": 64, ""etime"": 76}, {""speaker"": ""Customer"", ""text"": ""Yes, that works for me."", ""stime"": 75, ""etime"": 78}, {""speaker"": ""Agent"", ""text"": ""Perfect! Your payment plan is set. Thank you for taking the time to resolve this."", ""stime"": 77, ""etime"": 87}, {""speaker"": ""Customer"", ""text"": ""Thank you for your help!"", ""stime"": 86, ""etime"": 90}]",Not Found,Not Found
